household_head,children,married,hh_income
Male,4,Yes,2833.46
Male,0,Yes,26985.35
Male,0,Yes,51272.17
Female,0,Yes,64764.84
Female,2,Yes,159866.62
Male,2,Yes,142326.14
Female,2,No,30654.01
Female,3,Yes,118761.18
Male,3,Yes,80981.69
Male,2,Yes,9984.58
Male,0,Yes,33731.69
Male,0,Yes,16882.04
Male,2,Yes,80686.2
Female,2,Yes,88511.95
Female,0,Yes,122817.08
Male,0,Yes,109290.67
Male,0,No,87769.85
Female,0,No,37606.78
Female,0,Yes,169463.96
Male,1,No,23315.34
Male,0,No,47710.1
Female,3,Yes,70184.85
Male,3,Yes,37802.43
Male,0,Yes,59367.77
Female,0,Yes,59367.77
Female,2,Yes,16191.21
Female,0,Yes,175426.37
Male,0,Yes,14841.94
Male,3,Yes,60717.04
Female,3,Yes,64090.21
Male,0,Yes,12044.91
Female,2,Yes,82979.95
Male,2,Yes,58018.5
Female,2,Yes,85003.86
Male,0,Yes,173151.5
Female,0,Yes,90839.44
Male,4,Yes,58895.53
Female,4,Yes,126898.61
Male,2,Yes,24556.67
Female,0,Yes,46950.46
Male,0,Yes,6749.04
Female,1,Yes,76638.4
Male,1,Yes,48303.78
Male,3,Yes,19213.57
Male,1,No,12143.41
Male,0,Yes,33339.05
Male,1,Yes,45362.37
Female,1,Yes,80983.04
Female,0,No,93936.01
Male,0,No,133667.89
Male,0,No,40478.03
Male,0,No,121506.94
Female,2,Yes,31093.87
Male,2,Yes,40541.44
Male,1,Yes,87702.39
Female,1,Yes,69892.06
Female,0,Yes,101733.42
Male,3,Yes,80956.05
Male,0,Yes,94448.73
Female,0,Yes,87702.39
Female,0,Yes,31033.15
Male,0,Yes,48573.63
Female,0,Yes,44121.05
Male,2,Yes,33326.91
Female,2,Yes,33664.23
Male,0,Yes,81364.88
Female,0,Yes,32791.25
Male,0,Yes,10880.49
Male,0,Yes,41557.44
Male,2,Yes,143026.41
Female,2,Yes,97151.31
Male,0,Yes,12200.08
Female,1,No,26985.35
Male,2,Yes,8468.0
Female,2,Yes,245242.87
Female,3,Yes,159874.71
Female,3,No,44706.63
Male,0,Yes,14570.74
Male,3,Yes,99536.82
Female,3,Yes,144422.9
Male,0,Yes,116611.8
Female,0,Yes,80181.57
Male,2,Yes,36451.81
Male,0,Yes,62740.94
Female,2,Yes,25771.01
Male,2,Yes,28064.76
Male,0,Yes,67466.08
Female,0,Yes,155168.47
Female,1,Yes,32408.06
Male,0,Yes,67463.38
Female,3,Yes,10794.14
Male,3,Yes,48573.63
Male,2,Yes,40478.03
Male,0,Yes,26985.35
Male,1,Yes,42097.15
Male,3,Yes,60784.5
Female,3,Yes,97214.73
Male,1,Yes,1349.27
Male,0,Yes,67463.38
Female,0,Yes,114687.74
Male,0,Yes,61171.74
Male,2,Yes,305190.82
Female,2,Yes,34247.11
Male,0,Yes,110214.92
Female,0,Yes,148490.94
Female,0,Yes,70161.91
Male,0,Yes,74479.57
Male,0,Yes,90431.96
Male,0,Yes,3180.22
Female,1,Yes,89051.66
Male,1,Yes,97147.26
Male,0,Yes,36430.22
Female,0,Yes,75558.98
Male,2,Yes,79613.53
Male,0,Yes,12951.62
Male,0,Yes,51272.17
Female,0,Yes,51272.17
Female,0,Yes,337424.83
Male,0,Yes,52284.12
Female,1,Yes,55319.97
Male,1,Yes,118735.54
Male,0,Yes,95869.51
Female,0,Yes,112060.72
Female,1,No,52621.43
Male,0,No,283346.18
Female,3,Yes,284228.6
Female,1,Yes,67463.38
Male,0,No,52728.03
Female,1,Yes,61090.79
Male,0,No,141403.24
Female,1,No,12143.41
Female,1,Yes,97552.04
Male,2,Yes,111824.6
Female,2,Yes,47225.71
Male,2,Yes,96026.02
Male,2,Yes,22937.55
Female,5,Yes,29548.96
Male,5,Yes,28928.3
Female,0,No,39857.36
Male,0,Yes,65219.55
Male,2,Yes,162183.31
Female,2,Yes,108814.38
Male,1,Yes,124267.54
Female,0,No,191865.84
Female,0,No,29683.89
Male,0,No,81063.99
Male,3,Yes,26985.35
Male,0,Yes,64316.89
Male,0,Yes,37787.59
Male,2,Yes,22968.58
Male,0,No,59367.77
Male,0,No,55319.97
Male,2,Yes,2855.05
Male,0,Yes,20245.76
Male,0,Yes,52394.76
Male,2,Yes,1338.47
Female,1,No,20240.36
Male,0,Yes,86852.35
Female,1,No,7362.95
Male,0,Yes,105090.4
Female,0,Yes,149616.23
Male,0,Yes,51753.86
Female,0,Yes,41152.66
Male,1,Yes,26985.35
Male,2,Yes,94448.73
Female,2,Yes,47224.36
Male,1,Yes,85231.88
Female,1,Yes,40478.03
Female,0,No,47089.44
Female,0,No,71252.12
Female,0,Yes,67016.77
Male,0,Yes,127345.22
Female,0,Yes,29142.83
Female,0,Yes,168658.44
Male,0,Yes,80956.05
Male,0,Yes,101033.15
Female,0,Yes,62314.57
Male,0,Yes,115699.69
Female,0,Yes,101532.38
Male,2,Yes,66298.96
Male,0,No,131259.44
Male,1,Yes,75347.15
Female,1,Yes,75561.68
Male,2,Yes,47015.23
Male,0,Yes,14642.25
Male,0,Yes,61058.4
Female,0,Yes,102779.11
Female,1,Yes,67463.38
Male,1,Yes,51272.17
Male,0,Yes,67520.05
Female,0,Yes,134983.42
Male,2,Yes,33473.98
Female,2,Yes,142002.31
Male,1,Yes,62201.23
Female,1,Yes,56804.16
Female,0,Yes,9714.73
Female,2,Yes,201463.18
Male,2,Yes,39551.08
Female,0,No,117386.28
Female,1,Yes,16191.21
Male,0,Yes,33777.56
Male,2,Yes,161912.1
Male,1,Yes,29306.09
Male,0,Yes,75102.93
Male,0,Yes,182269.85
Female,0,Yes,49383.19
Male,1,Yes,81174.63
Female,1,Yes,114687.74
Male,0,Yes,24286.82
Female,0,Yes,68812.64
Male,1,Yes,59906.13
Female,1,Yes,76097.34
Male,0,Yes,22737.86
Female,1,No,51272.17
Male,0,No,47224.36
Female,2,Yes,161912.1
Male,2,Yes,47224.36
Female,0,Yes,35684.08
Female,1,Yes,161912.1
Male,1,Yes,161912.1
Female,0,Yes,37779.49
Female,0,Yes,171356.98
Male,0,Yes,147070.16
Male,1,Yes,32382.42
Female,0,Yes,37880.69
Female,1,Yes,101356.98
Male,1,Yes,70323.82
Male,0,Yes,24285.47
Female,0,Yes,87759.06
Male,1,Yes,9444.87
Female,0,No,2072.47
Male,2,Yes,37887.43
Female,2,Yes,42097.15
Female,2,Yes,102814.19
Male,2,Yes,29953.74
Female,4,Yes,162239.98
Male,4,Yes,84022.94
Male,1,Yes,27025.83
Male,2,Yes,22932.15
Male,2,Yes,13492.68
Male,1,Yes,9269.47
Male,0,Yes,37104.86
Male,0,No,16153.43
Male,3,Yes,29683.89
Female,3,Yes,24286.82
Female,1,No,3231.5
Male,0,Yes,48708.56
Female,2,Yes,201451.04
Male,2,Yes,76641.09
Female,0,Yes,11301.46
Male,2,Yes,3238.24
Female,0,Yes,21047.22
Male,2,No,7420.97
Male,2,Yes,13601.97
Male,0,Yes,168658.44
Female,0,Yes,168658.44
Female,0,Yes,98071.51
Male,0,Yes,29258.87
Male,2,Yes,85003.86
Male,1,Yes,22955.09
Male,2,Yes,29705.47
Male,4,Yes,11931.57
Male,1,Yes,67463.38
Female,1,Yes,139898.8
Female,0,No,126406.13
Male,0,No,28408.83
Male,0,Yes,7016.19
Male,2,Yes,21588.28
Female,2,Yes,35080.96
Male,3,Yes,118461.64
Female,3,Yes,162984.77
Female,3,No,23882.04
Female,1,No,40478.03
Female,0,No,66114.11
Male,2,Yes,20576.33
Male,1,Yes,56099.85
Male,3,Yes,201445.64
Female,3,Yes,239225.13
Male,2,Yes,1349.27
Female,1,Yes,47224.36
Male,1,Yes,48476.48
Female,2,Yes,14976.87
Male,2,Yes,32382.42
Female,2,Yes,102076.14
Male,3,Yes,40478.03
Female,1,Yes,86353.12
Male,1,Yes,74252.89
Male,2,Yes,32526.79
Female,2,Yes,107401.7
Female,0,Yes,141673.09
Male,0,Yes,42501.93
Female,0,Yes,80996.53
Male,0,Yes,47464.53
Male,0,Yes,14068.81
Male,0,Yes,76908.25
Female,0,Yes,62676.18
Female,0,Yes,337316.89
Female,1,No,32699.5
Male,0,No,47923.28
Female,0,No,33398.42
Male,0,Yes,55588.47
Female,0,Yes,76434.66
Female,2,Yes,40478.03
Male,2,Yes,28205.09
Female,0,No,129709.14
Male,0,No,32100.42
Female,2,Yes,10794.14
Male,1,Yes,67463.38
Female,2,Yes,126202.39
Male,2,Yes,96486.12
Male,0,No,152850.42
Female,2,Yes,118735.54
Male,2,Yes,116037.01
Male,5,Yes,8640.71
Female,2,Yes,57650.15
Male,2,Yes,2158.83
Female,2,Yes,86353.12
Female,2,Yes,63226.68
Male,0,No,93185.81
Male,3,Yes,67054.55
Female,0,No,128686.39
Female,0,Yes,148638.01
Male,0,Yes,78693.33
Male,0,Yes,32247.49
Female,0,Yes,94489.21
Male,4,Yes,33734.39
Female,4,Yes,78260.22
Male,4,Yes,27287.59
Male,1,Yes,6630.3
Female,0,Yes,172711.64
Male,0,Yes,33598.11
Female,3,Yes,120489.59
Male,3,Yes,165015.42
Male,0,Yes,35080.96
Female,0,Yes,53498.46
Male,3,Yes,8574.6
Male,1,Yes,4735.93
Female,2,No,25638.78
Female,0,No,52621.43
Female,3,Yes,4047.8
Female,2,Yes,163003.66
Male,2,Yes,104175.6
Male,0,No,183508.48
Female,0,Yes,90402.27
Male,0,Yes,93100.81
Female,0,No,83657.29
Female,2,Yes,63422.32
Male,2,Yes,97870.47
Male,3,Yes,33731.69
Male,0,No,65581.15
Male,0,No,53973.4
Male,1,Yes,76924.44
Female,1,Yes,20252.51
Female,3,Yes,78257.52
Female,1,No,31033.15
Female,0,No,64606.98
Female,0,Yes,14574.79
Male,0,Yes,97149.96
Female,2,Yes,148419.43
Male,5,Yes,20239.01
Female,4,Yes,92702.78
Male,1,Yes,27155.36
Male,0,Yes,28582.88
Male,4,Yes,8095.61
Male,1,Yes,81084.23
Male,0,No,113269.66
Male,1,Yes,16326.14
Male,1,Yes,52362.37
Male,2,Yes,69622.21
Female,2,Yes,118195.84
Male,0,No,145720.89
Male,2,Yes,70172.71
Female,2,Yes,134937.55
Male,2,Yes,60784.5
Male,0,Yes,10895.34
Male,1,Yes,26985.35
Male,2,Yes,14843.29
Male,0,No,58018.5
Female,0,Yes,36051.08
Male,0,Yes,40480.72
Female,0,Yes,80978.99
Male,0,No,87702.39
Female,2,Yes,4047.8
Female,2,Yes,103321.51
Male,0,Yes,60986.89
Female,0,Yes,81225.91
Female,2,Yes,5148.8
Female,3,Yes,52621.43
Female,0,No,71511.18
Female,0,No,117386.28
Female,0,No,53159.79
Male,0,Yes,32382.42
Male,0,No,12789.71
Female,3,Yes,76098.69
Female,0,No,76098.69
Male,5,Yes,1349.27
Female,1,Yes,74209.71
Male,0,Yes,67463.38
Female,0,Yes,55657.29
Male,0,Yes,6476.48
Male,2,No,6476.48
Male,4,Yes,68812.64
Female,0,No,68812.64
Female,1,Yes,2180.42
Male,2,No,8770.24
Male,0,No,108616.04
Female,1,Yes,67530.84
Male,1,Yes,54038.16
Male,0,Yes,44525.83
Female,0,Yes,31033.15
Male,2,No,4047.8
Female,0,Yes,10416.35
Male,0,Yes,31709.14
Female,0,Yes,29685.24
Male,2,Yes,13387.43
Female,2,Yes,82326.91
Male,0,Yes,26714.15
Male,2,Yes,36443.72
Female,2,Yes,56143.02
Female,0,Yes,40560.33
Female,0,Yes,55767.93
Male,2,Yes,45203.16
Male,2,Yes,29683.89
Male,1,Yes,13492.68
Female,1,Yes,29683.89
Male,1,Yes,109290.67
Male,0,Yes,21829.8
Male,0,Yes,80962.8
Female,0,Yes,74209.71
Female,1,Yes,1619.12
Female,2,Yes,6746.34
Male,0,No,20239.01
Female,2,Yes,101532.38
Male,2,Yes,48033.92
Male,1,No,32382.42
Male,0,No,37779.49
Male,0,Yes,6746.34
Male,2,Yes,19398.42
Female,1,Yes,70431.77
Male,1,Yes,60717.04
Female,5,No,58396.3
Male,0,No,71079.41
Female,0,No,116576.72
Male,0,No,108858.91
Male,0,Yes,64766.19
Female,2,Yes,143629.53
Female,1,Yes,129746.92
Male,1,Yes,94448.73
Male,0,Yes,68807.25
Female,1,No,16204.7
Male,0,No,33202.78
Male,1,Yes,8500.39
Male,3,Yes,1663.65
Female,0,Yes,24556.67
Male,6,Yes,19429.45
Female,2,No,28874.33
Male,2,Yes,40532.0
Male,0,Yes,58019.85
Female,0,Yes,67464.73
Male,2,Yes,66159.98
Female,2,Yes,128516.38
Male,6,Yes,127060.52
Male,2,Yes,15327.68
Female,1,Yes,16595.99
Female,1,Yes,41928.49
Male,0,Yes,51076.52
Female,0,Yes,79594.64
Female,3,Yes,202390.13
Male,2,Yes,3575.56
Male,0,Yes,67463.38
Female,0,Yes,23099.46
Female,0,Yes,37981.88
Male,0,Yes,16193.91
Female,0,Yes,113349.27
Male,1,Yes,65393.6
Female,1,Yes,40831.53
Female,0,Yes,114958.94
Male,1,Yes,8095.61
Male,0,Yes,85454.51
Female,0,Yes,48933.89
Female,2,Yes,33731.69
Male,0,Yes,12143.41
Male,0,Yes,52759.06
Male,4,Yes,13492.68
Male,2,Yes,40478.03
Female,2,Yes,67463.38
Female,2,Yes,112639.55
Female,1,Yes,89051.66
Male,1,Yes,120084.81
Male,0,Yes,27525.06
Female,0,Yes,66114.11
Male,1,Yes,60851.97
Female,1,Yes,141133.38
Female,0,Yes,55603.32
Male,0,Yes,50206.25
Male,0,No,66680.8
Male,0,No,8094.26
Male,1,Yes,144371.63
Male,2,Yes,19429.45
Female,2,Yes,70623.36
Male,1,Yes,250963.76
Male,1,No,81360.83
Male,0,Yes,8095.61
Female,2,Yes,27021.78
Male,0,No,23200.66
Female,1,Yes,74749.42
Female,0,No,74486.31
Female,2,Yes,33731.69
Male,0,No,376944.87
Female,0,Yes,40666.92
Male,3,Yes,10362.37
Female,0,Yes,45123.55
Female,0,Yes,28688.13
Female,0,Yes,115539.13
Male,0,Yes,90588.47
Male,0,Yes,74209.71
Female,0,Yes,113338.47
Male,0,Yes,87705.09
Female,0,Yes,74347.34
Female,1,Yes,45887.24
Male,1,Yes,50138.78
Female,0,Yes,62790.86
Male,2,Yes,153006.94
Female,2,No,7435.81
Male,0,Yes,31100.62
Female,3,Yes,51272.17
Male,3,Yes,60717.04
Male,2,Yes,15517.93
Female,1,Yes,44525.83
Male,1,Yes,36430.22
Female,0,Yes,56129.53
Male,0,Yes,21534.31
Male,0,Yes,16018.5
Female,0,Yes,140259.06
Female,2,Yes,155165.77
Male,2,Yes,21588.28
Male,0,Yes,44863.15
Female,0,Yes,193282.58
Male,0,Yes,53296.07
Female,0,Yes,13492.68
Female,2,Yes,35080.96
Male,0,Yes,56783.92
Female,0,Yes,55434.66
Female,0,No,155840.4
Male,0,Yes,1727.06
Male,0,Yes,161727.26
Female,0,Yes,70921.55
Female,0,Yes,38989.78
Female,0,Yes,16531.23
Male,0,Yes,64866.04
Female,0,Yes,133138.97
Male,1,Yes,36430.22
Female,1,Yes,86353.12
Male,3,Yes,66721.28
Female,3,Yes,48580.38
Male,2,Yes,24286.82
Female,2,Yes,22937.55
Male,0,No,33461.84
Female,0,No,68407.86
Female,4,No,8621.82
Female,1,Yes,4047.8
Female,1,Yes,105218.58
Male,1,Yes,67587.51
Female,0,No,118622.21
Male,0,Yes,24286.82
Female,0,Yes,44525.83
Female,0,Yes,2698.54
Male,0,Yes,6341.56
Male,0,Yes,13131.07
Male,0,Yes,32382.42
Female,1,Yes,17178.87
Female,2,Yes,60986.89
Male,2,Yes,139514.26
Male,2,Yes,18889.75
Female,0,Yes,54726.29
Male,0,Yes,16339.63
Male,0,Yes,10038.55
Male,0,Yes,105805.51
Female,0,Yes,66825.17
Female,0,Yes,59097.92
Male,0,No,26985.35
Male,0,No,49922.9
Female,1,Yes,40294.53
Male,0,No,24421.74
Male,2,Yes,18889.75
Female,0,Yes,65730.92
Male,0,Yes,47227.06
Male,3,Yes,53970.7
Female,3,Yes,47224.36
Male,0,Yes,40478.03
Female,0,Yes,26256.75
Male,0,Yes,16732.27
Male,0,Yes,36430.22
Female,0,Yes,47224.36
Male,0,Yes,51272.17
Female,0,Yes,43176.56
Male,1,Yes,97686.97
Male,0,Yes,70161.91
Female,0,Yes,64764.84
Male,2,Yes,37255.98
Male,0,Yes,25808.79
Male,3,Yes,99238.63
Male,2,Yes,18308.21
Female,2,Yes,114890.13
Male,2,Yes,128382.81
Male,0,Yes,87920.97
Female,0,Yes,24505.4
Male,2,Yes,36957.79
Male,3,Yes,97852.93
Male,0,No,130057.25
Female,5,No,112516.77
Female,0,No,129922.32
Male,6,Yes,21588.28
Male,2,Yes,12359.29
Female,1,Yes,62133.77
Male,1,Yes,101262.53
Male,2,Yes,2091.36
Male,1,Yes,5397.07
Male,1,Yes,61395.72
Female,0,Yes,81549.73
Male,0,Yes,176755.4
Male,2,No,2898.23
Female,0,No,53864.11
Male,2,Yes,110638.59
Female,0,Yes,52621.43
Male,0,Yes,26985.35
Male,0,Yes,56790.67
Male,1,Yes,114716.08
Female,1,Yes,32383.77
Female,0,Yes,49922.9
Male,0,Yes,107984.58
Female,0,Yes,80958.75
Male,0,Yes,91918.85
Male,0,Yes,94448.73
Male,0,Yes,67463.38
Female,0,Yes,90195.84
Male,0,Yes,81900.54
Female,1,Yes,29683.89
Male,1,Yes,44525.83
Female,0,Yes,66822.47
Male,0,Yes,35114.69
Male,2,Yes,31579.61
Female,0,Yes,54526.6
Male,0,Yes,32165.19
Female,0,Yes,99633.96
Female,0,Yes,40630.49
Male,0,No,123053.2
Male,1,Yes,6954.12
Male,1,Yes,157597.15
Male,0,No,159011.18
Female,0,Yes,40480.72
Female,0,No,80956.05
Male,2,Yes,9579.8
Female,2,Yes,67463.38
Male,1,Yes,9444.87
Female,2,Yes,20239.01
Female,0,No,16189.86
Female,1,No,110639.94
Male,2,Yes,33731.69
Female,2,Yes,94448.73
Male,0,Yes,32547.03
Female,0,Yes,25904.59
Female,1,Yes,80956.05
Female,2,Yes,81522.74
Male,2,Yes,169360.06
Male,4,Yes,16191.21
Female,0,Yes,12951.62
Female,1,No,14032.38
Male,0,Yes,30689.09
Female,1,No,60717.04
Male,0,No,9714.73
Male,0,No,78295.3
Female,0,Yes,35080.96
Female,0,Yes,49029.68
Female,0,Yes,76368.54
Male,0,Yes,70161.91
Female,4,No,30628.37
Male,0,No,15786.43
Male,2,Yes,50597.53
Female,0,No,9984.58
Female,2,Yes,5397.07
Male,0,Yes,19429.45
Male,3,Yes,6746.34
Male,0,Yes,32382.42
Female,0,Yes,40478.03
Female,0,Yes,50191.4
Male,0,No,27929.84
Male,0,No,41152.66
Male,0,No,1646.11
Male,1,Yes,31033.15
Female,1,Yes,58018.5
Male,2,Yes,31033.15
Male,5,Yes,128180.42
Female,5,Yes,128180.42
Female,3,Yes,27029.88
Male,2,Yes,94450.08
Female,2,Yes,404781.61
Male,0,Yes,23393.6
Male,1,Yes,58558.21
Male,0,Yes,52474.36
Female,0,Yes,82216.27
Male,1,Yes,79627.02
Female,1,Yes,115045.3
Female,0,Yes,30600.04
Female,1,Yes,230994.6
Male,1,Yes,110909.79
Male,0,Yes,103893.6
Female,0,No,202388.78
Male,0,No,49976.87
Female,0,No,100112.95
Male,1,Yes,20568.23
Male,0,Yes,124132.61
Female,0,Yes,114687.74
Female,0,Yes,80957.4
Male,0,Yes,47225.71
Female,0,Yes,12143.41
Female,0,Yes,15731.11
Male,0,No,45281.42
Female,1,Yes,24556.67
Male,1,Yes,20724.75
Male,3,Yes,81198.92
Female,0,No,68380.88
Male,0,Yes,23855.05
Female,0,Yes,20239.01
Female,2,Yes,22667.69
Female,0,No,51273.52
Male,0,No,16191.21
Female,2,Yes,339138.4
Male,1,Yes,169930.8
Female,2,Yes,141741.9
Female,0,Yes,94448.73
Male,2,Yes,50531.42
Female,2,Yes,40478.03
Male,0,No,167309.18
Male,2,Yes,12143.41
Female,1,Yes,124482.07
Male,1,Yes,117749.23
Male,0,Yes,14477.64
Male,0,No,24286.82
Male,0,No,53970.7
Male,0,No,47224.36
Male,4,Yes,6746.34
Male,0,Yes,56075.56
Male,0,No,24286.82
Female,2,No,13492.68
Female,0,Yes,17540.48
Male,2,Yes,30531.23
Female,0,Yes,62066.31
Male,0,Yes,74209.71
Female,2,Yes,156332.88
Male,2,Yes,105580.19
Male,0,Yes,10120.86
Male,0,Yes,99575.94
Female,0,Yes,109560.52
Female,2,Yes,29953.74
Male,3,Yes,62950.08
Male,2,Yes,90427.91
Female,2,Yes,161945.84
Male,2,Yes,94482.46
Male,2,Yes,16191.21
Male,1,Yes,51293.75
Female,1,Yes,195253.86
Female,2,Yes,80074.98
Male,3,Yes,37886.08
Female,2,Yes,31033.15
Male,2,Yes,31033.15
Female,3,No,18235.35
Male,0,Yes,14572.09
Male,0,No,128191.21
Female,0,No,95818.23
Male,2,Yes,88479.57
Female,2,Yes,53970.7
Male,2,Yes,40478.03
Female,1,Yes,22937.55
Female,1,Yes,36975.33
Female,0,Yes,90670.78
Male,0,Yes,129529.68
Female,0,Yes,165723.79
Male,0,Yes,8365.46
Female,0,Yes,94246.34
Male,0,No,38736.12
Female,0,Yes,51676.95
Female,2,Yes,80956.05
Female,0,Yes,55951.43
Male,2,Yes,2179.07
Female,2,Yes,71513.88
Male,2,Yes,86355.82
Female,0,No,147075.56
Male,0,No,14167.31
Male,0,Yes,8771.59
Female,2,Yes,67626.64
Male,2,Yes,121597.34
Male,1,No,71511.18
Male,0,No,120084.81
Male,0,No,145720.89
Male,2,Yes,83654.59
Male,0,Yes,15766.19
Female,2,Yes,108076.33
Male,2,Yes,54780.26
Female,2,Yes,88139.55
Male,2,Yes,141403.24
Male,0,Yes,61626.45
Female,0,Yes,252327.87
Male,0,No,150929.07
Male,0,No,108130.3
Male,0,No,137274.48
Male,1,Yes,36457.21
Male,1,Yes,43176.56
Female,1,Yes,45875.1
Male,2,Yes,22937.55
Female,2,Yes,29683.89
Male,0,No,13492.68
Male,0,Yes,189033.73
Female,0,Yes,175541.06
Male,0,Yes,38858.91
Male,0,No,29683.89
Male,0,No,26148.8
Male,2,Yes,40478.03
Male,2,Yes,43176.56
Female,2,Yes,22937.55
Male,0,No,38715.88
Female,3,Yes,49113.34
Male,3,Yes,118573.63
Female,3,Yes,143437.93
Female,1,No,24286.82
Male,3,Yes,5735.74
Male,1,Yes,33978.6
Male,0,No,67710.29
Male,2,Yes,128296.45
Female,2,Yes,207900.54
Male,0,Yes,108278.72
Female,0,Yes,135264.07
Male,0,Yes,4521.4
Male,1,Yes,34519.66
Female,1,Yes,112276.6
Female,1,Yes,60717.04
Male,1,Yes,63415.57
Male,3,Yes,57362.76
Female,0,No,287276.6
Female,4,Yes,1381.65
Male,0,Yes,15068.62
Male,3,Yes,58018.5
Male,0,No,46549.73
Male,2,Yes,4169.24
Male,4,Yes,112064.76
Female,4,Yes,121509.64
Female,0,Yes,57279.11
Male,0,Yes,41881.26
Male,1,Yes,7639.55
Male,2,Yes,80956.05
Female,2,Yes,80956.05
Male,2,Yes,87837.32
Female,2,Yes,328006.94
Male,0,No,76908.25
Male,0,No,76908.25
Male,0,No,54390.32
Female,5,Yes,35912.1
Male,5,Yes,18478.22
Female,1,Yes,51918.47
Male,3,Yes,45613.34
Female,3,Yes,128728.22
Male,1,Yes,27484.58
Male,2,Yes,37779.49
Female,2,Yes,78260.22
Male,0,Yes,40478.03
Female,0,Yes,117386.28
Male,0,No,103183.89
Female,0,Yes,97282.19
Female,3,Yes,11474.17
Male,3,Yes,140323.82
Female,3,Yes,163261.37
Female,0,No,165959.91
Female,0,Yes,78527.37
Male,0,Yes,62740.94
Male,3,Yes,49922.9
Female,0,No,78257.52
Female,3,Yes,36430.22
Male,3,Yes,20239.01
Male,3,Yes,67463.38
Male,0,No,84329.22
Male,0,No,89726.29
Male,2,Yes,61171.74
Female,2,Yes,136995.18
Male,4,Yes,2988.63
Male,2,Yes,33731.69
Male,2,Yes,286112.18
Female,2,Yes,283413.65
Male,0,No,353643.02
Female,2,No,18035.66
Female,2,Yes,69842.14
Male,2,Yes,11738.63
Male,0,Yes,52706.44
Female,0,Yes,60784.5
Male,0,Yes,32181.38
Male,2,Yes,26985.35
Female,2,Yes,113338.47
Female,2,Yes,101195.07
Male,2,Yes,31572.86
Male,2,No,6125.67
Male,2,Yes,22667.69
Female,2,Yes,51811.87
Male,2,No,1619.12
Male,2,Yes,17543.18
Female,2,Yes,47224.36
Male,1,Yes,36443.72
Female,1,Yes,53984.19
Female,0,No,18889.75
Female,0,No,80956.05
Male,1,Yes,77732.65
Male,0,Yes,53970.7
Male,0,Yes,66120.86
Female,0,Yes,70161.91
Female,1,No,40518.5
Female,0,No,19428.1
Female,0,No,20239.01
Female,1,Yes,96067.85
Male,1,Yes,102679.26
Female,1,Yes,69620.86
Female,0,Yes,70161.91
Male,0,Yes,28064.76
Female,2,Yes,32382.42
Male,2,Yes,56129.53
Male,4,Yes,64333.08
Female,1,Yes,64764.84
Male,1,Yes,64764.84
Male,0,Yes,4857.36
Female,1,No,13492.68
Male,2,Yes,2707.98
Female,0,Yes,96510.41
Male,1,Yes,32382.42
Female,1,Yes,59367.77
Male,3,Yes,9647.26
Male,2,Yes,15117.19
Male,3,Yes,47224.36
Female,3,Yes,58018.5
Female,1,Yes,66114.11
Male,2,Yes,13492.68
Female,1,Yes,118735.54
Male,1,Yes,77582.88
Female,1,Yes,80956.05
Male,1,Yes,3701.04
Male,0,No,61526.6
Female,1,No,36430.22
Female,0,No,69046.07
Male,2,Yes,3238.24
Male,1,Yes,13492.68
Female,1,Yes,38589.05
Male,2,Yes,42501.93
Female,2,Yes,42501.93
Female,0,Yes,108018.31
Male,2,Yes,25028.91
Female,2,Yes,56547.8
Male,0,No,66734.77
Female,0,Yes,125056.86
Male,0,Yes,165534.89
Female,1,No,10794.14
Male,0,Yes,25636.08
Female,0,Yes,63415.57
Female,0,Yes,40478.03
Male,0,Yes,41152.66
Male,1,Yes,94558.02
Female,1,Yes,202499.42
Female,1,No,15111.8
Male,1,Yes,91750.19
Female,1,Yes,69757.13
Female,3,Yes,52621.43
Female,0,No,60717.04
Male,3,Yes,562645.91
Male,1,Yes,93965.69
Male,0,No,45875.1
Male,0,No,15381.65
Female,1,No,6847.53
Female,2,Yes,64764.84
Male,2,Yes,99980.72
Female,1,No,32382.42
Male,1,Yes,52906.13
Male,0,No,95503.86
Male,0,Yes,20272.74
Female,0,Yes,83013.69
Female,2,Yes,114687.74
Male,1,Yes,80972.24
Female,1,Yes,41827.29
Male,1,Yes,33057.05
Male,1,Yes,36890.32
Female,2,Yes,40579.22
Male,4,Yes,30871.24
Male,0,No,67463.38
Male,2,Yes,101195.07
Female,2,Yes,82845.03
Male,1,Yes,21588.28
Male,0,No,33272.94
Male,0,No,47413.26
Male,0,No,23671.55
Male,2,Yes,54053.01
Female,2,Yes,32491.71
Female,2,Yes,73184.27
Male,2,Yes,44849.65
Male,2,Yes,45630.88
Male,0,No,55596.57
Female,1,Yes,36558.4
Female,2,No,34406.32
Female,0,No,43851.2
Male,0,Yes,45335.39
Female,2,Yes,80956.05
Male,2,Yes,53970.7
Female,0,Yes,65033.35
Male,0,Yes,95538.94
Female,0,Yes,100936.01
Female,0,Yes,53970.7
Male,0,Yes,85017.35
Male,0,Yes,66285.47
Female,0,No,160743.64
Male,0,Yes,2179.07
Male,2,Yes,36430.22
Female,2,Yes,52891.29
Female,2,No,50786.43
Male,0,No,136707.79
Male,0,Yes,24610.64
Male,0,No,84978.22
Male,0,Yes,30926.56
Female,2,Yes,141380.3
Male,0,No,99868.74
Female,3,Yes,13494.02
Male,3,Yes,175445.26
Male,0,No,49599.07
Female,2,No,2374.71
