county,year,crmrte,prbarr,prbconv,prbpris,avgsen,polpc,density,taxpc,west,central,urban,pctmin80,wcon,wtuc,wtrd,wfir,wser,wmfg,wfed,wsta,wloc,mix,pctymle,d82,d83,d84,d85,d86,d87
183,81,0.060189,0.178908,0.295956,0.434783,9.11,0.001838,3.617096,29.111406,0,1,1,23.4436,248.035049,379.671844,230.135178,278.095642,214.212845,292.549988,440.570007,306.850006,271.690002,0.063914,0.10899,0,0,0,0,0,0
183,82,0.058343,0.199297,0.279832,0.434434,9.55,0.001889,3.689696,30.984362,0,1,1,23.4436,277.777771,411.701569,246.351044,305.23822,228.960922,316.040009,460.480011,327,264.420013,0.078122,0.107722,1,0,0,0,0,0
183,83,0.051283,0.195475,0.318971,0.469758,9.15,0.001937,3.80445,32.941559,0,1,1,23.4436,301.583954,447.647949,260.891876,328.968903,254.255783,351.779999,486.380005,332.23999,284.929993,0.090323,0.106525,0,1,0,0,0,0
183,84,0.047203,0.206969,0.330038,0.429952,9.02,0.002019,3.961358,34.470737,0,1,1,23.4436,329.088684,460.995911,268.756622,358.221924,256.512421,375.089996,535.419983,364.070007,305.880005,0.08874,0.105395,0,0,1,0,0,0
183,85,0.04807,0.188473,0.383159,0.360307,7.44,0.002025,4.147541,40.554329,0,1,1,23.4436,370.801636,476.478119,281.154694,390.696014,278.894867,407.700012,557.440002,403.75,315.940002,0.089538,0.103967,0,0,0,1,0,0
183,86,0.053024,0.206792,0.340046,0.360668,9.33,0.002038,4.285714,72.453751,0,1,1,23.4436,377.348114,504.99292,300.276642,419.73587,303.668976,425.579987,554.150024,446.119995,348.859985,0.092261,0.101593,0,0,0,0,1,0
183,87,0.056842,0.204216,0.381908,0.367347,12.15,0.002128,4.388759,48.764919,0,1,1,23.4436,360.954895,528.559326,306.083527,430.069702,348.27536,444.450012,597.950012,453.079987,362.98999,0.08527,0.099356,0,0,0,0,0,1
185,81,0.010753,0.7,6.28571,0.340909,7.18,0.011828,0.379391,47.880196,0,1,0,64.348198,146.520142,224.358978,137.660599,206.043961,166.083923,186.960007,308.779999,241.899994,209.660004,0.666667,0.085924,0,0,0,0,0,0
185,82,0.014894,1.07143,3.06667,0.347826,6.57,0.012766,0.377049,34.151321,0,1,0,64.348198,135.746613,266.272186,146.056473,216.684723,166.500168,183.309998,324.429993,266.519989,229.600006,1.8,0.083266,1,0,0,0,0,0
185,83,0.010537,1.2,3.33333,0.475,6.4,0.012645,0.379391,26.296179,0,1,0,64.348198,161.943314,291.375305,141.896942,226.244339,189.85791,209.470001,338.630005,272.089996,232.479996,4,0.080502,0,1,0,0,0,0
185,84,0.015184,1.21429,4.11765,0.271429,6.28,0.011931,0.384075,35.21553,0,1,0,64.348198,149.365204,302.197815,165.843338,226.244339,184.12439,207.520004,358.440002,294.299988,254.309998,0.3,0.077931,0,0,1,0,0,0
185,85,0.007813,0.25,37,0.459459,6.58,0.013672,0.384075,32.346317,0,1,0,64.348198,183.150177,302.197815,155.325439,247.252747,190.403656,221.279999,382.190002,320.790009,256.440002,3,0.075361,0,0,0,1,0,0
185,86,0.004582,0.295775,2.28571,0.458333,12.66,0.000903,0.386417,35.20491,0,1,0,64.348198,193.445602,324.37442,162.912598,249.750244,200.700623,233.589996,380.049988,332.940002,273.5,0.163934,0.07277,0,0,0,0,1,0
185,87,0.01087,0.195266,2.12121,0.442857,5.38,0.001222,0.388759,40.824535,0,1,0,64.348198,226.824463,331.564972,167.372589,264.423065,2177.068115,247.720001,381.329987,367.25,300.130005,0.049689,0.070082,0,0,0,0,0,1
187,81,0.033851,0.26556,0.539063,0.333333,5.43,0.001194,0.442771,21.430021,0,0,0,44.2132,170.399216,344.431702,162.057037,213.675217,143.513199,191.720001,341.980011,244.139999,195.880005,0.088036,0.089514,0,0,0,0,0,0
187,82,0.031246,0.264444,1,0.294118,8.5,0.001111,0.439759,23.430138,0,0,0,44.2132,174.82518,367.647064,167.930664,217.121582,149.461945,194.649994,351.369995,253.610001,200.059998,0.111111,0.088096,1,0,0,0,0,0
187,83,0.022129,0.273292,1.04545,0.326087,5.37,0.0011,0.439759,24.207157,0,0,0,44.2132,155.925156,360.576935,168.232971,240.384613,164.282959,234.600006,358.549988,260.410004,209.179993,0.121951,0.086742,0,1,0,0,0,0
187,84,0.024611,0.270115,0.521277,0.591837,16.42,0.001132,0.436747,25.531469,0,0,0,44.2132,192.307693,370.713623,169.093201,258.323761,179.354324,215.300003,371.119995,277.190002,221.479996,0.191781,0.085349,0,0,1,0,0,0
187,85,0.025452,0.263006,1.43956,0.290076,12.72,0.001251,0.439759,37.278049,0,0,0,44.2132,224.775223,334.448151,158.428391,266.272186,191.300842,215.399994,385.070007,307.970001,241.380005,0.262774,0.083615,0,0,0,1,0,0
187,86,0.023938,0.352584,0.568966,0.409091,7.74,0.000873,0.436747,68.393089,0,0,0,44.2132,271.739136,374.290131,174.82518,274.725281,186.377502,260.929993,394.380005,327.48999,252.100006,0.20073,0.080709,0,0,0,0,1,0
187,87,0.034523,0.332669,0.443114,0.432432,6.98,0.001169,0.442771,34.718136,0,0,0,44.2132,264.423065,421.348328,170.529251,282.05127,183.150177,297.140015,390.940002,356.910004,267.079987,0.290488,0.077949,0,0,0,0,0,1
189,81,0.031467,0.181639,0.304348,0.285714,14.59,0.002174,1.038217,21.717018,1,0,0,1.9832,187.949448,311.085968,137.41098,210.122421,171.515076,205,360.769989,304.529999,198.5,0.055208,0.158117,0,0,0,0,0,0
189,82,0.031696,0.195736,0.70297,0.183099,9.43,0.001659,1.057325,21.787558,1,0,0,1.9832,189.652557,350.926453,142.75293,241.801422,184.294876,203.419998,345.73999,319.339996,216.690002,0.082896,0.157316,1,0,0,0,0,0
189,83,0.026962,0.249154,0.461538,0.470588,16.73,0.002037,1.066879,22.604839,1,0,0,1.9832,199.476379,341.374603,155.246674,244.808868,201.523071,221.839996,374.190002,324.959991,223.460007,0.058473,0.156456,0,1,0,0,0,0
189,84,0.024591,0.254177,0.389671,0.433735,6.66,0.002113,1.082803,26.888973,1,0,0,1.9832,212.164078,299.700287,166.267303,253.108841,212.082993,245.399994,383.51001,361.420013,235.100006,0.056747,0.155667,0,0,1,0,0,0
189,85,0.027184,0.153261,0.390071,0.4,8.31,0.00195,1.089172,29.191473,1,0,0,1.9832,215.064514,289.575287,165.819031,281.622131,218.175797,251.009995,406.160004,407.5,247.369995,0.036036,0.154594,0,0,0,1,0,0
189,86,0.028732,0.150769,0.272109,0.375,9.84,0.001974,1.098726,31.261629,1,0,0,1.9832,229.818253,314.555328,167.988434,340.118652,232.862381,295.230011,412.559998,425.079987,271.399994,0.041667,0.152801,0,0,0,0,1,0
189,87,0.031313,0.161381,0.300578,0.288462,12.27,0.002278,1.101911,31.330223,1,0,0,1.9832,238.375824,354.251007,180.935898,369.433197,253.228058,304.720001,427.839996,451.790009,297.190002,0.057199,0.150926,0,0,0,0,0,1
191,81,0.037116,0.270559,0.333333,0.516717,12.18,0.00114,1.761733,18.570961,0,0,0,34.428299,220.30246,303.831848,178.784943,228.760605,187.213043,224.970001,282.019989,260.01001,221.919998,0.106796,0.104138,0,0,0,0,0,0
191,82,0.040499,0.278192,0.33125,0.45283,10.3,0.001147,1.763538,19.982847,0,0,0,34.428299,231.986893,326.329742,186.558578,239.653961,199.064941,234.059998,285.649994,278.380005,240.770004,0.109978,0.101608,1,0,0,0,0,0
191,83,0.036537,0.221948,0.411619,0.426426,7.66,0.001243,1.768953,21.180323,0,0,0,34.428299,247.73938,348.218658,188.621979,259.019073,211.969482,262.820007,299.609985,282.850006,263.299988,0.070799,0.099073,0,1,0,0,0,0
191,84,0.033035,0.259823,0.37163,0.394322,8.01,0.001197,1.779783,21.924139,0,0,0,34.428299,259.968323,356.060059,200.979385,271.950287,216.379211,281.179993,313.369995,303.179993,269.809998,0.071475,0.096582,0,0,1,0,0,0
191,85,0.034569,0.253968,0.391509,0.475904,8.53,0.001211,1.783394,23.63343,0,0,0,34.428299,287.11438,363.734344,213.222519,291.895599,212.888489,276.290009,333.609985,327.01001,293.950012,0.080583,0.093984,0,0,0,1,0,0
191,86,0.034579,0.210354,0.298444,0.383886,8.62,0.001193,1.758123,26.061674,0,0,0,34.428299,304.366089,379.554657,226.217789,303.560089,219.357269,286.76001,335.299988,355.049988,310.140015,0.079666,0.091137,0,0,0,0,1,0
191,87,0.04589,0.172257,0.45,0.421053,9.59,0.001227,1.772563,32.745335,0,0,0,34.428299,318.059906,400.856995,230.988815,320.034454,238.49585,295.26001,334.549988,375.450012,327.619995,0.086164,0.088288,0,0,0,0,0,1
193,81,0.019211,0.390009,0.426966,0.573684,4.64,0.000926,0.785904,17.449545,1,0,0,5.93109,222.922363,329.592499,206.027573,246.38208,208.037338,210.309998,375.440002,244.419998,221.050003,0.152525,0.086094,0,0,0,0,0,0
193,82,0.024046,0.330775,0.468354,0.563063,6.65,0.000973,0.791223,19.849977,1,0,0,5.93109,222.861252,353.445404,16.87376,271.739136,203.550293,222.119995,385.040009,265.339996,225.800003,0.151929,0.084904,1,0,0,0,0,0
193,83,0.022003,0.350189,0.331897,0.448052,7.94,0.000996,0.796543,20.100798,1,0,0,5.93109,232.659592,361.668152,226.090302,293.412872,230.987137,242.119995,399.309998,265.119995,237.990005,0.095947,0.083676,0,1,0,0,0,0
193,84,0.017174,0.342967,0.640449,0.442982,7.82,0.000976,0.804521,22.504911,1,0,0,5.93109,245.160461,385.616974,237.3293,324.316528,259.626862,254.5,420.929993,268.269989,254.880005,0.055951,0.082471,0,0,1,0,0,0
193,85,0.018095,0.356682,0.576227,0.38565,7.93,0.001001,0.808511,24.777983,1,0,0,5.93109,257.207794,398.315399,256.907074,361.123596,279.12088,263.980011,436.959991,287.890015,291.839996,0.074257,0.081209,0,0,0,1,0,0
193,86,0.019451,0.341006,0.485,0.407216,5.98,0.00121,0.807181,25.86566,1,0,0,5.93109,270.254883,443.599487,261.392639,303.643738,280.385223,278.779999,453.320007,329.179993,322.329987,0.071233,0.079664,0,0,0,0,1,0
193,87,0.023528,0.266055,0.588859,0.423423,5.86,0.001179,0.81383,28.517826,1,0,0,5.93109,285.828918,480.194824,268.383606,365.019592,295.93515,295.630005,468.26001,337.880005,348.73999,0.110502,0.078194,0,0,0,0,0,1
195,81,0.063121,0.223671,0.29148,0.45,10.11,0.001757,1.695187,24.627949,0,0,0,37.431099,222.222229,289.859344,192.878937,293.22876,243.792465,290.600006,388.049988,237.910004,233.300003,0.122748,0.089473,0,0,0,0,0,0
195,82,0.058886,0.276907,0.242802,0.494071,12.57,0.001784,1.705882,26.924532,0,0,0,37.431099,240.233719,299.885773,201.380905,299.97406,252.552567,302.149994,400.630005,255.389999,255.619995,0.120977,0.087906,1,0,0,0,0,0
195,83,0.057342,0.231103,0.310668,0.449057,9.86,0.001787,1.719251,27.526007,0,0,0,37.431099,254.206375,328.992004,203.313354,332.251343,262.783936,328.690002,419.799988,258.779999,269.109985,0.118182,0.086357,0,1,0,0,0,0
195,84,0.055116,0.156901,0.337522,0.494681,11.19,0.001925,1.727273,28.822857,0,0,0,37.431099,264.662079,341.191071,212.684662,348.273773,269.837891,354,444.769989,272.709991,288.350006,0.111459,0.084828,0,0,1,0,0,0
195,85,0.023643,0.24697,1.56442,0.478431,12.49,0.004299,1.721925,36.027748,0,0,0,37.431099,279.481354,340.677521,216.447617,365.872437,278.163483,362.040009,459.440002,283.399994,309.100006,0.271676,0.083177,0,0,0,1,0,0
195,86,0.030095,0.208738,1.44186,0.475806,9.21,0.00431,1.727273,38.39109,0,0,0,37.431099,297.349701,373.831787,224.529068,387.540222,292.782013,381.859985,458.690002,307.839996,306.630005,0.189033,0.081307,0,0,0,0,1,0
195,87,0.031397,0.201397,1.67052,0.470588,13.02,0.004459,1.745989,53.666927,0,0,0,37.431099,315.164093,377.935608,246.061371,411.433014,296.868439,392.269989,480.790009,303.109985,337.279999,0.156124,0.079451,0,0,0,0,0,1
197,81,0.017862,0.158915,1.06098,0.356322,11.35,0.000831,0.857143,16.640375,1,0,0,5.46081,183.150177,291.375305,151.353271,228.937729,156.911407,230.080002,317.480011,260.859985,209.100006,0.061728,0.080627,0,0,0,0,0,0
197,82,0.018071,0.229167,0.545455,0.363636,6.64,0.000924,0.866071,17.61957,1,0,0,5.46081,194.250198,323.686218,151.17424,243.42746,171.507813,238.940002,330.269989,278.940002,225.220001,0.111579,0.079822,1,0,0,0,0,0
197,83,0.015575,0.226667,0.480392,0.428571,7.77,0.001073,0.869048,18.905853,1,0,0,5.46081,207.100586,317.989105,154.320984,254.865616,196.463654,256.190002,352.649994,345.269989,235.899994,0.113861,0.07902,0,1,0,0,0,0
197,84,0.013662,0.204188,1.41026,0.372727,10.11,0.001109,0.872024,22.704754,1,0,0,5.46081,230.227524,304.878052,170.595535,262.237762,192.678223,268.589996,345.899994,354.209991,246.889999,0.116959,0.078233,0,0,1,0,0,0
197,85,0.013086,0.180556,0.830769,0.333333,5.96,0.001054,0.875,24.123611,1,0,0,5.46081,253.036438,283.400818,171.673813,271.739136,207.257401,279.170013,357.839996,354.779999,275.01001,0.081081,0.077222,0,0,0,1,0,0
197,86,0.012874,0.112676,2.25,0.244444,7.68,0.001088,0.880952,24.981979,1,0,0,5.46081,280.554993,324.37442,180.092712,312.294556,215.269806,306.089996,376.540009,355.640015,294.48999,0.075758,0.075701,0,0,0,0,1,0
197,87,0.014193,0.207595,1.18293,0.360825,12.23,0.001186,0.889881,25.952581,1,0,0,5.46081,314.166046,341.880341,182.801987,348.14325,212.820511,322.920013,391.720001,385.649994,306.850006,0.067568,0.074199,0,0,0,0,0,1
