sat,tothrs,colgpa,athlete,verbmath,hsize,hsrank,hsperc,female,white,black,hsizesq
1330,50,3.6400001,0,.84722,2.8,10,3.5714285,0,1,0,7.8400002
890,12,2.75,0,.93478,2.8,87,31.071428,1,1,0,7.8400002
1080,12,3.1600001,0,.80000001,3.4,9,2.6470587,0,1,0,11.56
950,51,2.6199999,0,.86274999,2.8,74,26.428572,1,1,0,7.8400002
1230,50,3.8800001,0,1.05,2.8,1,.35714287,1,1,0,7.8400002
870,20,2.6500001,0,1.23077,3.4,152,44.705883,0,1,0,11.56
1290,78,2.52,0,1.08065,2.8,62,22.142857,0,1,0,7.8400002
1120,48,2.45,0,.75,2.8,14,5,0,1,0,7.8400002
1220,77,3.02,0,.76811999,2.8,6,2.1428571,1,1,0,7.8400002
790,43,2.3199999,0,.83721,2.8,44,15.714286,1,1,0,7.8400002
1200,47,4,0,.79104,2.8,1,.35714287,1,1,0,7.8400002
890,18,1.55,0,.74510002,3.4,88,25.882353,1,1,0,11.56
1060,17,3.23,0,.85965002,3.4,23,6.7647057,0,1,0,11.56
1080,123,3.04,0,.86207002,2.8,18,6.4285712,1,1,0,7.8400002
1050,48,3.1600001,0,.98113,2.8,41,14.642858,0,1,0,7.8400002
850,77,2.28,0,.88889003,2.8,61,21.785715,1,1,0,7.8400002
740,97,1.95,1,.60869998,2.8,149,53.214287,0,0,0,7.8400002
920,114,2.1400001,0,.73584998,2.8,31,11.071428,1,1,0,7.8400002
1120,15,1.13,0,.89831001,3.4,56,16.470589,0,1,0,11.56
1050,16,3,0,.98113,3.4,20,5.8823528,1,1,0,11.56
1360,18,2.77,0,.94286001,3.4,27,7.9411764,0,1,0,11.56
1230,44,1.9299999,0,.80882001,2.8,17,6.0714288,1,1,0,7.8400002
890,83,2.5599999,0,.93478,2.8,44,15.714286,1,1,0,7.8400002
940,127,1.96,0,1.2381001,2.8,50,17.857143,1,1,0,7.8400002
1020,45,2.4200001,0,.88889003,2.8,95,33.92857,0,1,0,7.8400002
980,13,2,0,.88462001,3.4,109,32.058823,0,1,0,11.56
1050,16,2.1199999,0,.66667002,3.4,43,12.647058,0,1,0,11.56
1000,14,2.5,0,.88678998,3.4,28,8.2352943,1,1,0,11.56
940,45,2.6600001,0,.59322,2.8,26,9.2857141,0,1,0,7.8400002
1110,10,2.5999999,0,.94736999,3.4,25,7.352941,1,1,0,11.56
1080,86,2.1800001,0,.83051002,2.8,46,16.428572,0,1,0,7.8400002
850,21,1.85,0,.77082998,2.8,95,33.92857,1,1,0,7.8400002
920,88,1.84,0,.64286,2.8,84,30,0,1,0,7.8400002
970,50,3.3199999,0,.64407003,2.8,25,8.9285717,1,1,0,7.8400002
1030,118,2.8199999,0,1.0599999,2.8,28,10,0,1,0,7.8400002
820,47,2.1199999,0,1.21622,2.8,65,23.214285,1,1,0,7.8400002
800,11,1,0,.95121998,3.4,71,20.882353,0,0,1,11.56
910,82,2.8900001,0,.85714,2.8,71,25.357143,1,1,0,7.8400002
1040,16,2.8099999,0,.92593002,3.4,30,8.8235292,1,1,0,11.56
960,48,1.6799999,0,.68421,1.68,5,2.9761906,1,1,0,2.8224001
960,17,2.05,0,1,1.57,9,5.7324839,1,1,0,2.4649
1110,48,2.6400001,0,1.01818,.28,16,57.142857,0,1,0,.078400001
1190,78,2.73,0,.83077002,2.95,23,7.7966104,1,1,0,8.7025003
1090,16,3.0599999,0,1.42222,2.51,33,13.14741,1,1,0,6.3000998
780,71,2.3800001,1,.81395,2.74,118,43.065693,0,1,0,7.5075998
1110,67,3,0,.88135999,2.95,9,3.0508475,0,1,0,8.7025003
980,95,2.21,0,.84906,2.74,13,4.7445254,1,1,0,7.5075998
840,88,2.3599999,0,.95349002,2.95,19,6.4406781,1,1,0,8.7025003
930,16,1.3099999,0,.89796001,2.51,22,8.7649403,1,1,0,6.3000998
840,44,2.27,1,1.21053,2.12,75,35.377357,0,1,0,4.4944
1090,52,1.84,0,.84745997,2.12,107,50.471699,0,1,0,4.4944
1030,41,2.21,0,.87273002,2.12,70,33.018867,0,1,0,4.4944
770,15,2.26,0,.87805003,2.51,24,9.5617533,1,1,0,6.3000998
1280,45,4,0,.91044998,2.12,1,.47169811,0,1,0,4.4944
930,29,2.03,0,.75471997,2.12,25,11.792453,0,1,0,4.4944
1000,87,2.3599999,0,.85184997,2.95,53,17.966103,1,1,0,8.7025003
870,13,1.3,0,1.07143,2.51,36,14.342629,1,1,0,6.3000998
1070,47,2.27,0,1.05769,2.95,13,4.4067798,0,1,0,8.7025003
910,52,2.9200001,0,1.11628,2.12,7,3.3018868,1,1,0,4.4944
1040,81,2.8199999,0,.89091003,2.95,39,13.220339,0,1,0,8.7025003
910,108,1.89,0,.78430998,2.74,32,11.678832,0,1,0,7.5075998
1110,114,3.3699999,0,.79031998,2.74,5,1.8248175,1,1,0,7.5075998
950,81,2.7,0,.97917002,2.95,40,13.559322,1,1,0,8.7025003
940,14,2.8499999,0,.88,2.51,37,14.741035,1,1,0,6.3000998
1170,100,3.4300001,0,.82813001,2.74,15,5.4744525,0,1,0,7.5075998
860,78,2.23,0,.95455003,2.95,27,9.1525421,1,1,0,8.7025003
1020,16,3.3099999,0,.78947002,2.51,78,31.075697,0,1,0,6.3000998
930,42,1.9,0,.82353002,2.12,24,11.320755,1,1,0,4.4944
860,12,.25,0,.72000003,2.51,35,13.944223,1,1,0,6.3000998
1190,42,3.47,0,.69999999,2.12,6,2.8301888,0,1,0,4.4944
950,13,2.53,0,1.0212801,2.51,34,13.545816,0,1,0,6.3000998
930,80,2.27,0,.72222,2.95,56,18.983051,1,1,0,8.7025003
1190,106,3.4200001,0,.77612001,2.74,1,.3649635,0,1,0,7.5075998
1070,46,2.26,0,.81356001,2.12,85,40.094341,0,1,0,4.4944
1120,14,3.71,0,.89831001,1.36,1,.7352941,1,0,1,1.8496
1070,17,3.05,0,.78333002,1.36,12,8.8235292,0,1,0,1.8496
920,14,2.5,0,1.09091,1.36,4,2.9411764,1,0,1,1.8496
1200,17,3.8199999,0,1.06897,.77,3,3.8961039,1,1,0,.59289998
1060,92,2.0999999,0,.92727,.77,3,3.8961039,1,1,0,.59289998
1070,115,3.0999999,0,.98148,.77,4,5.1948051,1,1,0,.59289998
1150,49,3.53,0,.71641999,.8,1,1.25,1,1,0,.63999999
1000,16,3.8099999,0,.88678998,1.4,6,4.2857141,1,1,0,1.96
1240,15,2.53,0,.72222,1.4,10,7.1428571,0,1,0,1.96
1000,42,2.6900001,0,.78570998,1.12,11,9.8214283,0,1,0,1.2544
1190,41,2.0699999,0,.91935003,1.12,12,10.714286,0,1,0,1.2544
1060,100,3.1099999,0,.82758999,1.43,1,.69930071,0,0,1,2.0448999
1180,17,3.5799999,0,.90323001,1.23,2,1.6260163,1,1,0,1.5129
920,17,1.9400001,0,.73584998,1.23,20,16.260162,0,1,0,1.5129
1030,44,2.4300001,0,.94340003,1.18,8,6.7796612,0,1,0,1.3924
1080,17,2.8800001,0,.89473999,1.26,8,6.3492064,1,0,1,1.5876
1110,63,3.0899999,0,.81967002,1.18,3,2.5423729,1,1,0,1.3924
1200,17,4,0,.79104,1.23,1,.81300813,0,1,0,1.5129
980,47,2.02,0,.75,1.18,27,22.881355,0,1,0,1.3924
840,85,2.27,0,.95349002,1.18,27,22.881355,1,1,0,1.3924
1060,40,3.45,0,.73769999,1.18,7,5.9322033,1,1,0,1.3924
1230,79,3.5999999,0,1.01639,1.18,1,.84745765,1,1,0,1.3924
980,42,2.28,0,.81480998,1.18,14,11.864407,1,1,0,1.3924
870,55,1.87,0,.77551001,1.57,16,10.191083,0,1,0,2.4649
1340,47,3.48,0,.86110997,1.57,1,.63694268,0,1,0,2.4649
890,16,3.1199999,0,.89362001,1.47,6,4.0816326,1,1,0,2.1609001
870,113,2.6700001,0,.89130002,1.75,56,32,0,1,0,3.0625
1080,17,2.1700001,0,.77048999,1.46,36,24.657534,0,1,0,2.1315999
940,15,2.6600001,0,.91837001,1.47,11,7.4829931,1,1,0,2.1609001
1230,17,3.5799999,0,.83582002,1.54,1,.64935064,0,1,0,2.3715999
1050,17,2.1700001,0,.75,1.47,7,4.7619047,0,0,1,2.1609001
1040,16,3.0599999,0,.76270998,1.47,19,12.92517,0,1,0,2.1609001
990,118,2.3099999,0,.76786,1.75,19,10.857142,1,1,0,3.0625
1050,17,1.88,0,.84210998,1.47,18,12.244898,1,1,0,2.1609001
1020,84,3.47,0,.88889003,1.63,16,9.8159513,1,1,0,2.6568999
1030,85,3.9000001,0,.68852001,1.63,1,.61349696,1,1,0,2.6568999
830,48,2.3299999,0,.84443998,1.57,21,13.375796,1,1,0,2.4649
1180,45,3.04,0,.84375,1.57,6,3.821656,0,1,0,2.4649
1020,16,2.0599999,0,.78947002,.22,7,31.818182,0,1,0,.0484
890,11,1.72,0,1.02273,.22,16,72.727272,0,1,0,.0484
990,77,3.5899999,0,1.2,.34,4,11.764706,1,1,0,.1156
1260,104,2.73,0,.75,2.23,8,3.5874438,0,1,0,4.9728999
970,47,2.95,0,.70174998,2.01,1,.49751243,1,1,0,4.0401001
710,13,1.76,0,.86842,2,29,14.5,1,0,1,4
810,105,2,0,.6875,2.23,10,4.4843049,0,1,0,4.9728999
920,14,1.5700001,0,.95744997,2,13,6.5,1,1,0,4
930,16,2.5,0,.89796001,2,83,41.5,0,1,0,4
1310,17,2.7,0,.70130002,2,52,26,0,1,0,4
1260,51,2.01,0,1,2.01,4,1.9900497,0,1,0,4.0401001
1170,77,2.24,0,1.01724,2.03,6,2.9556651,0,1,0,4.1209002
1060,114,3.26,0,.82758999,2.03,4,1.9704434,1,1,0,4.1209002
1270,55,1.72,0,1.04839,1.83,7,3.8251367,0,1,0,3.3489001
980,54,1.75,0,1.17778,1.83,67,36.612022,0,1,0,3.3489001
1210,17,4,0,.75362003,2.58,2,.77519381,0,1,0,6.6564002
880,12,2,0,.91303998,2.58,65,25.193798,0,1,0,6.6564002
1260,43,2.8099999,0,.80000001,1.83,4,2.1857924,0,1,0,3.3489001
1030,48,2.5799999,0,.83929002,1.83,22,12.021858,0,1,0,3.3489001
1060,18,3.05,0,.68254,2.58,18,6.9767442,0,1,0,6.6564002
900,49,2.5699999,0,.91488999,1.83,20,10.928962,0,1,0,3.3489001
1030,44,2.0599999,0,.98076999,1.83,23,12.568306,0,1,0,3.3489001
670,93,2.05,0,.97059,2.33,81,34.76395,0,1,0,5.4288998
1060,12,2.0799999,0,1.12,2.58,35,13.565891,0,1,0,6.6564002
1070,53,3.4100001,0,.98148,1.83,2,1.0928962,1,1,0,3.3489001
1070,86,2.9000001,0,.72580999,2.03,4,1.9704434,1,1,0,4.1209002
800,11,1.72,0,.77778,2.58,53,20.542635,0,1,0,6.6564002
1180,20,2.95,0,.96666998,2.58,37,14.341085,0,1,0,6.6564002
930,15,2.26,0,.78846002,2.58,43,16.666666,1,1,0,6.6564002
860,16,2.4300001,0,1.38889,2.58,45,17.44186,1,1,0,6.6564002
930,18,3.6600001,0,.78846002,2.58,5,1.9379845,1,1,0,6.6564002
1060,17,2.76,0,.76666999,1.88,2,1.0638298,1,0,1,3.5344
810,108,2.6900001,0,1.025,2,12,6,1,0,1,4
1280,53,2.73,0,1.06452,.19,2,10.526316,0,1,0,.0361
1050,40,2.0999999,0,.94444001,.21,14,66.666664,1,1,0,.044100001
770,45,3.24,0,.67391002,.48,7,14.583333,0,1,0,.2304
950,54,2.8800001,0,1.15909,.49,1,2.0408163,1,1,0,.2401
870,10,2.5,0,.85105997,1.31,7,5.3435116,0,0,1,1.7161
750,38,2.3399999,0,.875,.79,2,2.5316455,1,0,1,.62410003
870,13,3.3,0,.77551001,.4,4,10,1,1,0,.16
880,14,3.1400001,0,.75999999,.4,5,12.5,0,1,0,.16
920,105,2.21,0,.73584998,.37,16,43.243244,0,1,0,.13689999
810,14,2.71,0,.88371998,.4,8,20,0,1,0,.16
890,47,2.46,0,.89362001,.45,8,17.777779,0,1,0,.2025
1020,14,1.71,0,.69999999,.4,2,5,0,1,0,.16
1110,109,2.4200001,0,1.09434,.9399999999999999,7,7.4468083,0,1,0,.8836
610,41,2.1400001,1,.84847999,.97,61,62.886597,0,0,1,.94090003
960,61,2.8099999,0,1.08696,.9399999999999999,4,4.2553191,0,1,0,.8836
920,12,1.66,0,.70370001,.86,39,45.348839,0,1,0,.7396
870,15,2.2,0,.77551001,.86,16,18.60465,0,0,1,.7396
1150,48,2.27,0,.98276001,.73,10,13.69863,0,1,0,.53289998
1370,48,2.72,0,1.14063,.73,2,2.7397261,0,1,0,.53289998
1020,12,2.8299999,0,.96153998,.3,2,6.6666665,0,1,0,.090000004
960,15,1.4,0,.81132001,.3,7,23.333334,0,1,0,.090000004
1200,10,1.5,0,1.26415,.3,6,20,1,1,0,.090000004
970,92,2.55,0,.86537999,1.96,24,12.244898,1,1,0,3.8415999
1010,17,2.4100001,0,.83635998,2.37,32,13.50211,0,1,0,5.6169
1210,17,2.8199999,0,.86154002,2.37,7,2.9535866,0,1,0,5.6169
1050,16,3.1800001,0,.75,2.37,9,3.7974684,1,1,0,5.6169
990,17,2.47,0,.73684001,2.37,14,5.9071732,1,1,0,5.6169
1050,122,2.8399999,0,1.1,1.92,25,13.020833,1,1,0,3.6863999
1000,38,1.9400001,0,.78570998,1.7,11,6.4705882,0,1,0,2.8900001
960,118,1.99,0,1.18182,1.9,61,32.105263,0,1,0,3.6099999
1130,16,3.0599999,0,.91525,2.37,20,8.4388189,1,1,0,5.6169
1040,116,3.24,0,1,.14,2,14.285714,0,1,0,.0196
1000,137,3.5799999,0,.85184997,.14,1,7.1428571,1,1,0,.0196
1140,17,3.47,0,.83871001,.1,2,20,0,1,0,.0099999998
710,51,2.3099999,0,.86842,.28,4,14.285714,0,0,1,.078400001
1290,18,4,0,.81690001,.44,1,2.2727273,1,1,0,.1936
1240,103,3.1300001,0,.74647999,1.84,3,1.6304348,0,1,0,3.3856001
1000,13,2.23,0,.63933998,1.63,5,3.0674846,0,1,0,2.6568999
890,79,2.48,0,.93478,.66,3,4.5454545,0,1,0,.43560001
1020,14,2.3499999,0,1.04,.5600000000000001,6,10.714286,1,1,0,.3136
1010,113,2.3199999,0,.98039001,2.56,21,8.203125,1,1,0,6.5535998
1040,81,3.02,0,.96226001,3.17,14,4.4164038,1,1,0,10.0489
1010,16,2.3699999,0,.83635998,2.95,78,26.440678,0,1,0,8.7025003
1050,49,3.02,0,.81033999,2.66,10,3.7593985,0,1,0,7.0756001
910,13,2.6900001,0,1.11628,2.95,37,12.542373,1,1,0,8.7025003
1000,92,2.3,0,1,2.56,41,16.015625,1,1,0,6.5535998
990,20,2.95,0,.94117999,2.95,105,35.59322,0,1,0,8.7025003
920,77,2.8399999,0,.76923001,3.17,63,19.873817,0,1,0,10.0489
1060,54,2.25,0,.76666999,2.66,7,2.6315789,0,0,1,7.0756001
830,20,2.05,0,.93023002,2.95,130,44.067795,1,1,0,8.7025003
990,54,3.53,0,.83332998,2.66,8,3.0075188,0,1,0,7.0756001
1320,92,3.55,0,.97014999,2.56,10,3.90625,0,1,0,6.5535998
1100,13,3,0,.96429002,3.19,6,1.8808777,0,1,0,10.1761
1090,15,3.73,0,.81667,2.95,3,1.0169492,1,1,0,8.7025003
760,12,2.0799999,1,.89999998,2.95,140,47.457626,0,1,0,8.7025003
980,48,2.0999999,0,.68966001,3.01,47,15.614618,0,1,0,9.0600996
1020,17,2.47,0,.78947002,2.95,69,23.38983,1,1,0,8.7025003
1010,109,1.9,0,1.29545,2.56,47,18.359375,0,1,0,6.5535998
890,49,3.1600001,0,.61817998,2.66,14,5.2631578,0,1,0,7.0756001
1030,77,2.3199999,0,.63492,5.7,108,18.947369,1,1,0,32.490002
1170,91,3.75,0,.88709998,3.17,34,10.725552,0,1,0,10.0489
720,45,2.8800001,0,1,3.17,30,9.4637222,1,1,0,10.0489
1170,59,3.3699999,0,.80000001,2.68,45,16.791044,0,1,0,7.1824002
890,15,1.66,0,.89362001,3.16,108,34.177216,1,1,0,9.9856005
910,13,2.3,0,.85714,3.16,95,30.063292,0,1,0,9.9856005
1000,40,2.6500001,0,.69492,3.2,47,14.6875,1,1,0,10.24
900,48,1.8099999,0,1.1428601,3.2,83,25.9375,1,1,0,10.24
1050,42,3.76,0,1.01923,3.2,16,5,1,1,0,10.24
1050,16,3.3699999,1,.84210998,3.16,18,5.6962028,0,0,1,9.9856005
730,88,3.25,0,.65908998,2.68,40,14.925373,0,1,0,7.1824002
1080,16,.75,0,.92856997,3.16,84,26.582279,0,1,0,9.9856005
1090,16,2.1800001,0,1.01852,3.16,39,12.341772,1,1,0,9.9856005
1230,51,3.5999999,0,.75713998,3.2,13,4.0625,0,1,0,10.24
1070,13,2.8399999,0,.94545001,3.16,15,4.7468352,0,1,0,9.9856005
1230,44,2.77,0,.92188001,3.2,9,2.8125,1,1,0,10.24
940,10,.80000001,0,.91837001,3.16,157,49.683544,0,1,0,9.9856005
920,11,2.3599999,0,1.09091,3.16,51,16.13924,1,1,0,9.9856005
1450,18,3.77,0,1.07143,3.32,10,3.0120482,0,1,0,11.0224
1060,46,3,0,.85965002,3.2,46,14.375,0,1,0,10.24
970,15,2.4000001,0,.79629999,2.37,99,41.772152,0,1,0,5.6169
1160,71,4,0,.96609998,2.03,5,2.4630542,1,1,0,4.1209002
1100,95,2.8599999,0,.80328,2.03,73,35.96059,0,1,0,4.1209002
880,110,2.1600001,0,.95556003,2.03,73,35.96059,0,1,0,4.1209002
890,110,2.27,0,.77999997,2.03,40,19.704433,1,1,0,4.1209002
1250,17,3.6400001,0,.98413002,2.11,16,7.5829382,0,1,0,4.4520998
1390,76,3,0,.90411001,2.03,13,6.4039407,0,1,0,4.1209002
1250,81,3.5,0,.95313001,2.03,8,3.9408867,1,1,0,4.1209002
1290,85,3.6500001,0,1.0476201,2.03,7,3.4482758,1,1,0,4.1209002
870,51,3.21,0,.8125,2.17,67,30.875576,1,1,0,4.7089
1100,111,3.3699999,0,1.15686,2.03,14,6.8965516,0,1,0,4.1209002
1170,77,3.23,0,.91803002,2.03,6,2.9556651,1,1,0,4.1209002
870,15,1.6,0,.93333,2.11,137,64.928909,0,1,0,4.4520998
1220,121,3.1400001,0,.96774,2.03,7,3.4482758,0,1,0,4.1209002
970,35,2.0799999,0,.86537999,2.17,139,64.055298,0,1,0,4.7089
930,109,2.21,0,.86000001,2.03,105,51.724136,0,1,0,4.1209002
1000,72,2.02,0,.81818002,2.03,70,34.482758,1,1,0,4.1209002
1090,54,2.3099999,0,.62686998,2.17,35,16.129032,1,1,0,4.7089
1260,89,2.76,0,.85294002,2.03,22,10.837439,0,1,0,4.1209002
870,16,3.3099999,0,.85105997,2.11,32,15.165876,1,1,0,4.4520998
1060,87,3.9300001,0,.79661,2.03,28,13.793103,1,1,0,4.1209002
1030,57,2.96,0,.63492,2.17,29,13.364056,1,1,0,4.7089
1040,98,2.3499999,0,.89091003,2.03,72,35.467979,1,1,0,4.1209002
1220,72,2.55,0,1,2.03,34,16.748768,1,1,0,4.1209002
890,20,1.7,0,.81633002,2.11,119,56.398106,0,1,0,4.4520998
870,35,2.3099999,0,1.41667,2.17,98,45.161289,1,1,0,4.7089
750,20,1.95,0,1.1428601,2.11,143,67.772514,0,0,1,4.4520998
940,57,3.3599999,0,.56667,2.17,57,26.267281,0,0,0,4.7089
1030,16,3.25,0,.71666998,2.11,18,8.5308056,1,1,0,4.4520998
1090,90,2.3599999,0,.78688997,2.03,64,31.527094,0,1,0,4.1209002
1120,44,3.22,0,.80645001,2.17,19,8.7557602,0,1,0,4.7089
1020,15,3.53,0,.85455,2.24,25,11.160714,1,1,0,5.0176001
820,53,2.0899999,0,.67347002,2.09,132,63.157894,0,1,0,4.3681002
1050,78,3.0699999,0,.81033999,2.03,44,21.674877,0,1,0,4.1209002
970,98,2.21,0,1.02083,2.03,53,26.108374,1,1,0,4.1209002
990,81,3.3800001,0,.90385002,2.08,21,10.096154,1,1,0,4.3263998
1010,81,2.51,0,.71186,2.03,47,23.15271,1,1,0,4.1209002
1090,79,3.46,0,.84745997,2.03,14,6.8965516,1,1,0,4.1209002
1160,110,3.3,0,.70587999,2.03,43,21.182266,0,1,0,4.1209002
1010,45,2.1500001,0,1.02,2.17,53,24.423964,1,1,0,4.7089
1030,17,3.6400001,0,.80702001,2.11,23,10.900474,1,1,0,4.4520998
1020,45,2.5699999,0,.82143003,2.17,51,23.502304,1,1,0,4.7089
1360,18,4,0,1.02985,2.11,39,18.483412,0,1,0,4.4520998
1150,16,3.8099999,0,1.05357,2.11,21,9.9526062,0,0,0,4.4520998
1140,42,2.95,0,1.1509399,2.03,91,44.827587,0,1,0,4.1209002
1190,109,3.8,0,.69999999,2.03,1,.49261084,1,1,0,4.1209002
740,121,2.8599999,0,.94736999,2.03,51,25.123152,1,1,0,4.1209002
810,16,2.3699999,1,.7234,2.11,69,32.701424,0,1,0,4.4520998
1170,15,3.0599999,0,1.12727,2.24,26,11.607142,0,1,0,5.0176001
970,63,1.5,0,.83019,2.03,123,60.591133,0,1,0,4.1209002
1140,15,1.73,0,1,2.11,84,39.810425,0,1,0,4.4520998
920,13,1.76,0,.83999997,2.11,81,38.388626,1,1,0,4.4520998
950,54,3,0,.75926,2.08,70,33.653847,1,1,0,4.3263998
1190,44,3.6500001,0,.77612001,2.17,16,7.3732719,0,1,0,4.7089
950,35,1.9400001,0,.82691997,2.24,86,38.392857,0,1,0,5.0176001
1080,37,3.02,0,.71429002,2.17,53,24.423964,0,1,0,4.7089
1100,6,3,0,.83332998,2.11,13,6.1611376,1,1,0,4.4520998
1110,132,3.6800001,0,1.01818,2.03,10,4.9261084,1,1,0,4.1209002
850,97,2.1099999,1,1.23684,2.03,112,55.172413,0,0,1,4.1209002
810,56,2.26,0,.92856997,2.17,75,34.56221,0,1,0,4.7089
960,15,1.73,0,1.04255,2.11,64,30.331753,1,1,0,4.4520998
1060,91,2.3499999,0,1.16327,2.03,31,15.270936,1,1,0,4.1209002
900,55,3.05,0,.875,2.17,78,35.944702,1,1,0,4.7089
950,118,2.8800001,0,.82691997,2.03,86,42.364532,1,1,0,4.1209002
970,48,2.79,0,1.02083,2.17,21,9.6774197,1,1,0,4.7089
980,114,2.6600001,0,.84906,2.03,42,20.689655,0,1,0,4.1209002
900,51,3.1700001,0,.95652002,2.24,28,12.5,1,1,0,5.0176001
940,18,2.77,0,1,2.11,53,25.118483,1,1,0,4.4520998
970,14,2.1400001,0,.90196002,2.03,60,29.55665,1,1,0,4.1209002
1050,16,2.1199999,0,.94444001,2.11,43,20.379147,0,1,0,4.4520998
810,18,2.3299999,0,.76086998,1.68,36,21.428572,1,1,0,2.8224001
1090,97,2.25,0,.67692,1.25,61,48.799999,0,1,0,1.5625
1070,16,2.8099999,0,1.05769,1.68,19,11.309524,1,1,0,2.8224001
910,96,2.0999999,0,.75,1.25,59,47.200001,0,1,0,1.5625
970,16,1.4299999,0,.76363999,1.68,73,43.452381,0,1,0,2.8224001
930,112,2.73,0,1.02174,1.25,22,17.6,1,1,0,1.5625
1050,16,1.6799999,0,.84210998,1.68,64,38.095238,0,1,0,2.8224001
1180,43,2.2,0,.71013999,1.49,12,8.0536909,0,1,0,2.2200999
990,81,3.1600001,0,.94117999,1.25,14,11.2,0,1,0,1.5625
1080,16,2.5599999,0,.86207002,1.68,50,29.761906,0,1,0,2.8224001
920,12,2.5799999,1,1.42105,1.68,75,44.642857,0,1,0,2.8224001
890,75,2.5599999,0,.64815003,1.25,30,24,1,1,0,1.5625
1050,108,3.72,0,.77965999,1.25,2,1.6,1,1,0,1.5625
1210,129,2.48,0,.83332998,1.25,10,8,1,1,0,1.5625
970,16,1.5,0,.79629999,1.68,57,33.92857,0,1,0,2.8224001
920,77,2.4000001,0,.91667002,1.25,48,38.400002,0,1,0,1.5625
1070,121,3.27,0,.81356001,1.25,33,26.4,0,1,0,1.5625
1100,109,2.46,0,1.03704,1.25,21,16.799999,1,1,0,1.5625
1340,16,3.75,0,.94203001,1.68,1,.59523809,0,1,0,2.8224001
1030,102,2.4000001,0,1.01961,1.25,14,11.2,1,1,0,1.5625
1160,16,1.9299999,0,1,.05,3,60,1,1,0,.0024999999
1160,82,3.54,0,.93333,.28,1,3.5714285,1,1,0,.078400001
1000,124,3.2,0,.96078002,.27,15,55.555557,1,1,0,.072899997
890,110,2.4000001,0,.77999997,.27,18,66.666664,1,1,0,.072899997
1000,78,2.5599999,0,1.04082,.05,3,60,1,1,0,.0024999999
1170,16,3,0,.82813001,1.86,53,28.494623,0,1,0,3.4596
990,46,2.76,0,.80000001,1.55,59,38.064518,0,1,0,2.4024999
1000,109,3.6600001,0,.78570998,2.01,11,5.4726367,1,1,0,4.0401001
1140,13,2.23,0,.89999998,1.86,117,62.903225,0,1,0,3.4596
980,16,2.3699999,0,.92157,1.86,75,40.322582,1,1,0,3.4596
850,39,2.1700001,0,.93181998,1.55,82,52.903225,0,1,0,2.4024999
1040,45,2.6199999,0,.96226001,1.55,47,30.32258,0,1,0,2.4024999
1050,42,3.23,0,1.01923,1.55,37,23.870968,0,1,0,2.4024999
1040,104,2.54,0,1.21277,2.01,37,18.407961,1,1,0,4.0401001
1220,75,3.3199999,0,.69444001,1.58,9,5.6962028,1,1,0,2.4964001
980,17,2.76,0,.88462001,1.86,69,37.096775,0,1,0,3.4596
1130,113,3.72,0,1.0545501,2.01,1,.49751243,1,1,0,4.0401001
920,17,2.3499999,0,.76923001,1.86,49,26.344086,1,0,1,3.4596
1080,38,2.3099999,0,1,2.01,99,49.253731,0,1,0,4.0401001
1170,102,3.6400001,0,1.08929,2.01,2,.99502486,1,1,0,4.0401001
830,85,2.8800001,0,.97618997,1.76,66,37.5,1,1,0,3.0976
1020,45,2.4400001,0,.82143003,1.55,56,36.129032,1,1,0,2.4024999
880,44,2.72,0,.72548997,1.55,26,16.774193,1,1,0,2.4024999
1340,16,3.8699999,0,.94203001,1.86,1,.53763443,1,1,0,3.4596
960,15,1.66,0,1.04255,1.86,108,58.064518,1,1,0,3.4596
1020,79,2.3699999,0,.96153998,1.58,20,12.658228,1,1,0,2.4964001
1100,111,2.47,0,.89655,2.01,30,14.925373,0,1,0,4.0401001
1070,81,3.3399999,1,.87718999,1.58,28,17.721519,1,1,0,2.4964001
1060,112,3,0,.89286,2.01,4,1.9900497,1,0,0,4.0401001
1040,71,2.1900001,0,.89091003,1.58,47,29.746836,1,1,0,2.4964001
1160,81,3.22,0,1.03509,1.58,13,8.2278481,1,1,0,2.4964001
1160,51,2.96,0,.78461999,1.55,19,12.258064,1,0,0,2.4024999
1230,15,4,0,.80882001,1.86,5,2.6881721,1,1,0,3.4596
970,121,2.48,0,.90196002,2.01,24,11.940298,1,1,0,4.0401001
1090,16,3.1800001,0,.91228002,1.86,24,12.903226,1,1,0,3.4596
1080,113,2.03,0,1,2.08,4,1.9230769,1,1,0,4.3263998
900,72,2.26,0,.52542001,2.34,21,8.9743586,1,0,1,5.4755998
790,106,1.89,0,.64582998,2.57,10,3.8910506,1,0,1,6.6048999
950,13,1.23,0,.97917002,.32,9,28.125,1,1,0,.1024
1220,11,4,0,.96774,.32,2,6.25,0,1,0,.1024
960,15,2.26,0,.77778,.32,20,62.5,0,1,0,.1024
1220,43,3.23,0,1,.24,4,16.666666,0,1,0,.057599999
1120,79,2.8399999,0,1.03636,2.8,11,3.9285715,0,1,0,7.8400002
1020,79,2.54,0,.92453003,2.8,14,5,1,1,0,7.8400002
1120,18,2.55,0,.77778,2.28,33,14.473684,0,1,0,5.1984
1160,77,3.02,0,1.10909,2.8,6,2.1428571,1,1,0,7.8400002
880,15,2.4000001,0,.72548997,2.37,136,57.383965,0,0,0,5.6169
1170,15,3,0,1.0526299,2.28,14,6.1403508,1,1,0,5.1984
